,UID,Message,Username,Time,Timestamp,IST
1432,113574392715964092494,7:10 cst fast train arrived on platform no 6 (sent from Dadar Stn.),Dadar User,02 Jul 07:20 PM,1530539412602,2018-07-02 19:20:12
1433,113574392715964092494,7:23 cst slow train shortly arriving on platform no 3 (sent from Dadar Stn.),Dadar User,02 Jul 07:20 PM,1530539442049,2018-07-02 19:20:42
1434,113574392715964092494,7:16 thane slow train arrived on platform no 4 (sent from Dadar Stn.),Dadar User,02 Jul 07:21 PM,1530539501530,2018-07-02 19:21:41
1435,116614647777890662479,what about Vidharbha express? Is it running on time? (sent from Dadar Stn.),Chintamani Joshi,02 Jul 07:22 PM,1530539520291,2018-07-02 19:22:00
1436,113574392715964092494,7:19 kalyan slow train arrived on platform no 1 (sent from Dadar Stn.),Dadar User,02 Jul 07:22 PM,1530539547218,2018-07-02 19:22:27
1437,112557196497811257523,central line train are on  regural time ? please update,Shashikant Balgude,02 Jul 07:23 PM,1530539608845,2018-07-02 19:23:28
1438,113574392715964092494,6:36 cst fast train left from platform no 6 (sent from Dadar Stn.),Dadar User,02 Jul 07:23 PM,1530539610806,2018-07-02 19:23:30
1439,113574392715964092494,7:13 cst fast train arrived on platform no 6 (sent from Dadar Stn.),Dadar User,02 Jul 07:24 PM,1530539687560,2018-07-02 19:24:47
1440,112894370020260664055,"7""22 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)",Thane User,02 Jul 07:24 PM,1530539697252,2018-07-02 19:24:57
1441,112894370020260664055,7:24 Titwala fast local train arrives shortly at platform no 5 (sent from Thane Stn.),Thane User,02 Jul 07:25 PM,1530539719133,2018-07-02 19:25:19
1442,115080079424258041328,what is the train from cat to Thane status (sent from Elphinstone Road Stn.),Riya Mondkar,02 Jul 07:25 PM,1530539722690,2018-07-02 19:25:22
1443,116522037165238722374,"Someone accidentally pulled a chain on Panchvati Express just before Kalyan, expect delays in down fast trains.. (sent from Kalyan)",Rohan Nargolkar,02 Jul 07:29 PM,1530539973555,2018-07-02 19:29:33
1444,112894370020260664055,7:30 CSMT slow local train left from platform no 1 (sent from Thane Stn.),Thane User,02 Jul 07:30 PM,1530540013100,2018-07-02 19:30:13
1445,113574392715964092494,7:21 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.),Dadar User,02 Jul 07:30 PM,1530540056853,2018-07-02 19:30:56
1446,113574392715964092494,7:21 cst fast train arrived on platform no 6 (sent from Dadar Stn.),Dadar User,02 Jul 07:31 PM,1530540089311,2018-07-02 19:31:29
1447,105927560346586008629,7.28 Badlapur Fast train arrived at dadar (sent from Dadar Stn.),Deval Singh,02 Jul 07:31 PM,1530540099949,2018-07-02 19:31:39
1448,112894370020260664055,7:30 Titwala slow local train arrives shortly at platform no 2 (sent from Thane Stn.),Thane User,02 Jul 07:33 PM,1530540203251,2018-07-02 19:33:23
1449,114619110239023324610,7:52 Ambernath fast status ?,Jai Sachdev,02 Jul 07:33 PM,1530540208544,2018-07-02 19:33:28
1450,112563196211544787980,position of central line train from curray rd? (sent from Lower Parel Stn.),chaitanya vedak,02 Jul 07:33 PM,1530540209336,2018-07-02 19:33:29
1451,113574392715964092494,7:21 cst fast train left from platform no 6 (sent from Dadar Stn.),Dadar User,02 Jul 07:33 PM,1530540223562,2018-07-02 19:33:43
1452,112894370020260664055,7:33 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.),Thane User,02 Jul 07:37 PM,1530540475760,2018-07-02 19:37:55
1453,112894370020260664055,7:35 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.),Thane User,02 Jul 07:38 PM,1530540512586,2018-07-02 19:38:32
1454,112894370020260664055,7:37 Dombivli slow local train arrives shortly at platform no 2 (sent from Thane Stn.),Thane User,02 Jul 07:38 PM,1530540528452,2018-07-02 19:38:48
1455,112894370020260664055,7:35 Ambernath fast local train arrives shortly at platform no 5 (sent from Thane Stn.),Thane User,02 Jul 07:39 PM,1530540555139,2018-07-02 19:39:15
1456,112894370020260664055,7:38 CSMT slow local train left from platform no 1 (sent from Thane Stn.),Thane User,02 Jul 07:39 PM,1530540570515,2018-07-02 19:39:30
1457,108574339994630221452,15coach train from CST to Kalyan has left or not (sent from Dadar Stn.),Jyothi Salian,02 Jul 07:40 PM,1530540600628,2018-07-02 19:40:00
1458,108844553315443377212,Trains running towards CST are running late by 15 to 20mins (sent from Bhandup Stn.),Shailesh Ajbani,02 Jul 07:40 PM,1530540633443,2018-07-02 19:40:33
1459,110848668441034624653,dadar (sent from Goregaon),Rajesh Mundra,02 Jul 07:41 PM,1530540665863,2018-07-02 19:41:05
1460,100431910946072322513,any update,Mandar Pradhan,02 Jul 07:42 PM,1530540731889,2018-07-02 19:42:11
1461,113472772796142614895,send me today's delays time  12118 manmad llt exp ,Rajendra Jadhav,02 Jul 07:42 PM,1530540740916,2018-07-02 19:42:20
1462,113472772796142614895,at kalyan junction,Rajendra Jadhav,02 Jul 07:42 PM,1530540754339,2018-07-02 19:42:34
1463,104634056844946972074,"guys, central line ki trains on time h ya late hai?",Namita Naik,02 Jul 07:43 PM,1530540805314,2018-07-02 19:43:25
1464,108574339994630221452,what is status of 15 coach Kalyan train from cst (sent from Dadar Stn.),Jyothi Salian,02 Jul 07:43 PM,1530540805477,2018-07-02 19:43:25
1465,104634056844946972074,plz update..,Namita Naik,02 Jul 07:43 PM,1530540821141,2018-07-02 19:43:41
1466,113787925822057007048,please update current running status of train running from cstm to badlapur (sent from Dadar Stn.),Satish Rai,02 Jul 07:43 PM,1530540822872,2018-07-02 19:43:42
1467,105340012477027697150,train status from ghatkopar to badlapur??,Hemant Rajput,02 Jul 07:46 PM,1530541005445,2018-07-02 19:46:45
1468,109081514598304235141,train status from vidyavihar to Thane  (sent from Vidyavihar Stn.),rajendra borse,02 Jul 07:47 PM,1530541062175,2018-07-02 19:47:42
1469,116065855628535361633,whr is the kasara  train? (sent from Ambivli Stn.),Nitin Patil,02 Jul 07:48 PM,1530541125812,2018-07-02 19:48:45
1470,107453044545665554416,@ ghatkopar trains are delayed  (sent from Ghatkopar Stn.),Avantika Wadhavkar,02 Jul 07:49 PM,1530541187229,2018-07-02 19:49:47
1471,104771237072952122335,tren status from ambernath to badlapur (sent from Ambernath Stn.),Sandesh Khaire,02 Jul 07:50 PM,1530541220175,2018-07-02 19:50:20
1472,115611413516765706128,karjat (sent from Kurla Stn.),Vishnukant Girmaji,02 Jul 07:50 PM,1530541233496,2018-07-02 19:50:33
1473,104771237072952122335,thanks (sent from Ambernath),Sandesh Khaire,02 Jul 07:50 PM,1530541252497,2018-07-02 19:50:52
1474,111012891029397604933,guys central line late by 10 min (sent from Kalyan),Kirti Shukla,02 Jul 07:50 PM,1530541253722,2018-07-02 19:50:53
1475,104917976773019845639,are the trains on central line delayed ???? (sent from Turbhe),Neha Shaikh,02 Jul 07:51 PM,1530541297798,2018-07-02 19:51:37
1476,104936048791418230341,please tell me the train status from vidyavihar to sion (sent from Kings Circle Stn.),Lekha J,02 Jul 07:51 PM,1530541305934,2018-07-02 19:51:45
1477,117528147107047396754,hi (sent from Sion Stn.),Dakshesh Masaliya,02 Jul 07:54 PM,1530541443492,2018-07-02 19:54:03
1478,104619955587866349763,central line train running late or on time (sent from Chembur),Ajay Mahale,02 Jul 07:54 PM,1530541463211,2018-07-02 19:54:23
1479,112824395333671159560,train late15mints,bharat gaikar,02 Jul 07:56 PM,1530541607385,2018-07-02 19:56:47
1480,117990860047344270157,please send me central line train Status (sent from Andheri),satish walke,02 Jul 07:57 PM,1530541633070,2018-07-02 19:57:13
1481,117389563153588359592,what the situation in central line (sent from Dadar Stn.),arvind8652,02 Jul 08:00 PM,1530541809591,2018-07-02 20:00:09
1482,104074725248389956589,trains are late 15  minutes (sent from Vidyavihar Stn.),krupa chauhan,02 Jul 08:00 PM,1530541831430,2018-07-02 20:00:31
1483,107779770872890384395,are trains for Thane running??? (sent from Andheri),Vicky Nasta,02 Jul 08:01 PM,1530541900580,2018-07-02 20:01:40
1484,111334808632152362092,what is current situation from ghatkopar,Shyam Ailani,02 Jul 08:01 PM,1530541912017,2018-07-02 20:01:52
1485,111334808632152362092,Trains are running late 15 minutes or more,Shyam Ailani,02 Jul 08:02 PM,1530541964692,2018-07-02 20:02:44
1486,111397975932659034760,kanjur Marg to thane. train status pls. (sent from Kanjur Marg),Ashok Kadam,02 Jul 08:03 PM,1530542019601,2018-07-02 20:03:39
1487,104652720026382640923,hi,Anil Pasi,02 Jul 08:05 PM,1530542155423,2018-07-02 20:05:55
1488,115944558133289090263,no train Atta kanjur to thane (sent from Bhandup),shubham khatke,02 Jul 08:06 PM,1530542186568,2018-07-02 20:06:26
1489,102161174862352400539,train r on time?,Kunal Tawde,02 Jul 08:06 PM,1530542211168,2018-07-02 20:06:51
1490,111396198230083615187,central line status?,Asif Inamdar,02 Jul 08:07 PM,1530542265159,2018-07-02 20:07:45
1491,107869842871298971419,Are train chalu hai Kya  (sent from Vikhroli),SAJID SHAIKH,02 Jul 08:08 PM,1530542292075,2018-07-02 20:08:12
1492,117872095283675193652,hi,Navneet Giri,02 Jul 08:08 PM,1530542310077,2018-07-02 20:08:30
1493,116190203680063399404,Ha (sent from Mulund Stn.),Karan Sen,02 Jul 08:08 PM,1530542317184,2018-07-02 20:08:37
1494,117872095283675193652,Hi,Navneet Giri,02 Jul 08:08 PM,1530542325226,2018-07-02 20:08:45
1495,116190203680063399404,Train chalu he pr late  he (sent from Mulund Stn.),Karan Sen,02 Jul 08:09 PM,1530542341000,2018-07-02 20:09:01
1496,116190203680063399404,7:55 ki dombivli abhi aa rhi he (sent from Mulund Stn.),Karan Sen,02 Jul 08:09 PM,1530542371468,2018-07-02 20:09:31
1497,112894370020260664055,8:06 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.),Thane User,02 Jul 08:10 PM,1530542422218,2018-07-02 20:10:22
1498,111744405471721447583,thane karjat kute pochli (sent from Kalva),Nilesh Jangam,02 Jul 08:10 PM,1530542450207,2018-07-02 20:10:50
1499,112894370020260664055,8:09 Dadar slow local train arrives shortly at platform no 4 (sent from Thane Stn.),Thane User,02 Jul 08:11 PM,1530542473697,2018-07-02 20:11:13
1500,111744405471721447583,thane karjat kute pochli (sent from Kalva),Nilesh Jangam,02 Jul 08:11 PM,1530542489053,2018-07-02 20:11:29
1501,114947324402471908988,kanjur te diva janarya train time vr aahet ka,Sumit Gurav,02 Jul 08:13 PM,1530542599264,2018-07-02 20:13:19
1502,114927804677964327372,Hii,अश्विनी सिंह,02 Jul 08:14 PM,1530542676960,2018-07-02 20:14:36
1503,100985704496271421641,dadar to kalyan train status kya hai? (sent from Santa Cruz Stn.),Sagar Mhatre,02 Jul 08:14 PM,1530542691895,2018-07-02 20:14:51
1504,114927804677964327372,bhay all ok,अश्विनी सिंह,02 Jul 08:15 PM,1530542734355,2018-07-02 20:15:34
1505,110063643251542379982,Are up trains on time...are trains for cst on time? (sent from Kalva),Jayashri Kuckian,02 Jul 08:15 PM,1530542753569,2018-07-02 20:15:53
1506,107118884413487267292,thane to badlapur train on tme? please  (sent from Thane Stn.),manoj gangwani,02 Jul 08:16 PM,1530542794846,2018-07-02 20:16:34
1507,108805871070672601377,7.40 chi dadar-ambernath local kuthe aahe?? (sent from Ghatkopar Stn.),Rajmohan Soni,02 Jul 08:16 PM,1530542808327,2018-07-02 20:16:48
1508,114007200896012980077,hh (sent from Cst Stn.),Vikram Pawar,02 Jul 08:18 PM,1530542922124,2018-07-02 20:18:42
1509,111452380020246674540,8:29 kurla he ya nahi (sent from Masjid Stn.),Ghanshyam Patwa,02 Jul 08:19 PM,1530542943862,2018-07-02 20:19:03
1510,101966523566307099021,little rainfall trains get stuck in the middle (sent from Kalva Stn.),Rohit Jaiswal,02 Jul 08:19 PM,1530542982722,2018-07-02 20:19:42
1511,109242927128605731601,is central line running late toward kalyan (sent from Kalva),Arun Singh,02 Jul 08:20 PM,1530543049160,2018-07-02 20:20:49
1512,114947324402471908988,hiii,Sumit Gurav,02 Jul 08:23 PM,1530543191613,2018-07-02 20:23:11
1513,103174432379549404727,train time pe he kya (sent from Churchgate),Abhishek Birwatkar,02 Jul 08:23 PM,1530543208551,2018-07-02 20:23:28
1514,102187930002017709058,what about kurla station (sent from Kurla),Sujeet Poojari,02 Jul 08:23 PM,1530543208818,2018-07-02 20:23:28
1515,108526301917946148869, quick reply thane to kalyan local train stats pls reply,Ajay k Chauhan,02 Jul 08:23 PM,1530543217020,2018-07-02 20:23:37
1516,110159260974748101540,hi ... is 8:17 cst Thane train. left from CST ? (sent from Lower Parel Stn.),Parin Maru,02 Jul 08:23 PM,1530543222616,2018-07-02 20:23:42
1517,103174432379549404727,towards thane (sent from Churchgate),Abhishek Birwatkar,02 Jul 08:23 PM,1530543238086,2018-07-02 20:23:58
1518,104352234014125376623,trains are running on time or its delay or cancellation of train ? (sent from Churchgate),Avani Joshi,02 Jul 08:24 PM,1530543264756,2018-07-02 20:24:24
1519,114667266203281398517,8:26 kurla slow train shortly arriving on platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:24 PM,1530543287079,2018-07-02 20:24:47
1520,114667266203281398517,8:22 Dombiveli slow train shortly arriving on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:25 PM,1530543304055,2018-07-02 20:25:04
1521,100848738872815845821,down train on time? (sent from Bhandup Stn.),Suyog Ikhankar,02 Jul 08:25 PM,1530543304099,2018-07-02 20:25:04
1522,100848738872815845821,hello (sent from Bhandup Stn.),Suyog Ikhankar,02 Jul 08:25 PM,1530543349522,2018-07-02 20:25:49
1523,109383599282293871177,can anyone tell if trains are on time in ghatkopar towards thane? (sent from Andheri Stn.),It Goes On,02 Jul 08:26 PM,1530543365160,2018-07-02 20:26:05
1524,112487182778191099107,since last 15 no train arrive at cst station (sent from Cst Stn.),Being Traveller,02 Jul 08:26 PM,1530543369744,2018-07-02 20:26:09
1525,100848738872815845821,central are running late i think (sent from Bhandup Stn.),Suyog Ikhankar,02 Jul 08:26 PM,1530543375348,2018-07-02 20:26:15
1526,105702800868224600774,hi (sent from Vashi Stn.),amrut ranjane,02 Jul 08:27 PM,1530543421308,2018-07-02 20:27:01
1527,114667266203281398517,8:22 Dombiveli slow train arrived on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:27 PM,1530543429089,2018-07-02 20:27:09
1528,114667266203281398517,8:30 Thane fast train shortly arriving on platform no 5 (sent from Cst Stn.),CST User,02 Jul 08:27 PM,1530543447820,2018-07-02 20:27:27
1529,112894370020260664055,8:26 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.),Thane User,02 Jul 08:27 PM,1530543466017,2018-07-02 20:27:46
1530,112894370020260664055,8:25 kalyan slow local train arrives shortly at platform no 2 (sent from Thane Stn.),Thane User,02 Jul 08:27 PM,1530543479910,2018-07-02 20:27:59
1531,112894370020260664055,8:24 Ambernath fast local train arrives shortly at platform no 5 (sent from Thane Stn.),Thane User,02 Jul 08:28 PM,1530543491474,2018-07-02 20:28:11
1532,113059005925340133917,trend chal aahe ka band aahe kurla to kalyan (sent from Reay Road),Ashish Kedar,02 Jul 08:28 PM,1530543506036,2018-07-02 20:28:26
1533,112487182778191099107,Dombivali train arrived at cst station (sent from Cst Stn.),Being Traveller,02 Jul 08:28 PM,1530543510946,2018-07-02 20:28:30
1534,108637826715016874158,"please update, where is 8:20 karjat from badlapur? (sent from Vangani Stn.)",Prachi Sulenavaru,02 Jul 08:28 PM,1530543537951,2018-07-02 20:28:57
1535,111092466295344082961,trains are going or not. now i am at lower parel station  (sent from Lower Parel Stn.),Chetan Girap,02 Jul 08:29 PM,1530543558551,2018-07-02 20:29:18
1536,101778909815608112911,any trains delayed ,Ajay Kharat,02 Jul 08:29 PM,1530543573483,2018-07-02 20:29:33
1537,101778909815608112911,for down side,Ajay Kharat,02 Jul 08:29 PM,1530543582383,2018-07-02 20:29:42
1538,114667266203281398517,8:26 kurla slow train arrived on platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:29 PM,1530543599972,2018-07-02 20:29:59
1539,114667266203281398517,8:22 Dombiveli slow train left from platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:30 PM,1530543616009,2018-07-02 20:30:16
1540,116146440864934999496,kurla to panvel (sent from Kanjur Marg Stn.),sumanta chakraborty,02 Jul 08:30 PM,1530543618703,2018-07-02 20:30:18
1541,102866663073110276771,are trains late for central line (sent from Thane),Neelam Keswani,02 Jul 08:30 PM,1530543647544,2018-07-02 20:30:47
1542,113602244700979118141,are trains coming before time???? (sent from Lower Parel Stn.),Vipin Singh,02 Jul 08:31 PM,1530543667144,2018-07-02 20:31:07
1543,114667266203281398517,8:30 Titwala slow train shortly arriving on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:31 PM,1530543692955,2018-07-02 20:31:32
1544,110159260974748101540,has 8:17 cst Thane slow train left from CST ? (sent from Lower Parel Stn.),Parin Maru,02 Jul 08:31 PM,1530543694729,2018-07-02 20:31:34
1545,107481846260148849927,dadar 9:04 train status (sent from Dadar Stn.),RK Sawant,02 Jul 08:32 PM,1530543745299,2018-07-02 20:32:25
1546,113208574128273133119,thane <> cst trains running on normal schedule (sent from Gtb Nagar Stn.),Harshal Shinde,02 Jul 08:32 PM,1530543763211,2018-07-02 20:32:43
1547,103512388092816919087,train status,govindn jha,02 Jul 08:34 PM,1530543841724,2018-07-02 20:34:01
1548,114667266203281398517,8:26 kurla slow train left from platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:34 PM,1530543849422,2018-07-02 20:34:09
1549,114667266203281398517,8:30 Thane fast train arrived on platform no 5 (sent from Cst Stn.),CST User,02 Jul 08:34 PM,1530543867422,2018-07-02 20:34:27
1550,103512388092816919087,train running status,govindn jha,02 Jul 08:34 PM,1530543869618,2018-07-02 20:34:29
1551,114667266203281398517,8:36 Thane slow train shortly arriving on platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:34 PM,1530543895921,2018-07-02 20:34:55
1552,107481846260148849927,dadar train 9:04 thana status  (sent from Dadar Stn.),RK Sawant,02 Jul 08:35 PM,1530543946106,2018-07-02 20:35:46
1553,103832191891599928690,sabhi lokal train ki ticat mobile se kyu nahi nikalti hai      (sent from Dahisar),Sanjay panchal,02 Jul 08:37 PM,1530544023019,2018-07-02 20:37:03
1554,104545858037208314850,train status (sent from Kanjur Marg Stn.),Siddhivinayak Vanam,02 Jul 08:37 PM,1530544027697,2018-07-02 20:37:07
1555,110424889561518817619,metro working,Brandon Dsouza,02 Jul 08:37 PM,1530544079180,2018-07-02 20:37:59
1556,107481846260148849927,yes (sent from Dadar Stn.),RK Sawant,02 Jul 08:38 PM,1530544108273,2018-07-02 20:38:28
1557,108392830998682147299,no idea,Irshad Khatri,02 Jul 08:38 PM,1530544110490,2018-07-02 20:38:30
1558,113922388943660074307,shud i continue journey from cst... (sent from Cst Stn.),Mandar Chavan,02 Jul 08:38 PM,1530544110682,2018-07-02 20:38:30
1559,113922388943660074307,trains possibly delayed (sent from Cst Stn.),Mandar Chavan,02 Jul 08:38 PM,1530544121979,2018-07-02 20:38:41
1560,112454105815546043162,train write time hai kya,Pankaj Kolte,02 Jul 08:39 PM,1530544152137,2018-07-02 20:39:12
1561,110424889561518817619,thank you,Brandon Dsouza,02 Jul 08:39 PM,1530544153098,2018-07-02 20:39:13
1562,108392830998682147299,waiting for cst slow.. kab aayegi? ,Irshad Khatri,02 Jul 08:39 PM,1530544156379,2018-07-02 20:39:16
1563,114667266203281398517,8:30 Thane fast train left from platform no 5 (sent from Cst Stn.),CST User,02 Jul 08:39 PM,1530544159743,2018-07-02 20:39:19
1564,112973674563894510041,फिर से....!!!,Mitesh Raut,02 Jul 08:39 PM,1530544166846,2018-07-02 20:39:26
1565,114667266203281398517,8:30 Titwala slow train arrived on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:39 PM,1530544174395,2018-07-02 20:39:34
1566,110279102841758839833,Goregnawtocst,Janhvi Shigvan,02 Jul 08:39 PM,1530544186000,2018-07-02 20:39:46
1567,100362530899282037349,what is status at ghatkopar station from cst (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:40 PM,1530544213439,2018-07-02 20:40:13
1568,110279102841758839833,Goregnawtocst,Janhvi Shigvan,02 Jul 08:40 PM,1530544243485,2018-07-02 20:40:43
1569,114667266203281398517,8:42 Kalyan fast train shortly arriving on platform no 6 (sent from Cst Stn.),CST User,02 Jul 08:40 PM,1530544250886,2018-07-02 20:40:50
1570,114138716142390574572,are trains running on time fuyz,Vinayak Kulkarni,02 Jul 08:41 PM,1530544269191,2018-07-02 20:41:09
1571,110726203085665009697,central line trains running normal or late? what status? (sent from Vikhroli),Mandar Valanju,02 Jul 08:41 PM,1530544269506,2018-07-02 20:41:09
1572,107481846260148849927,on time (sent from Dadar Stn.),RK Sawant,02 Jul 08:41 PM,1530544284117,2018-07-02 20:41:24
1573,113206846857530369202,no train on currey rd till 9 pm (sent from Lower Parel Stn.),Pritesh Khilnani,02 Jul 08:42 PM,1530544338807,2018-07-02 20:42:18
1574,116380011101317926273,kuthe bhai on time??? (sent from Lower Parel Stn.),Vishal Kokate,02 Jul 08:42 PM,1530544339104,2018-07-02 20:42:19
1575,100362530899282037349,what is status at CST  (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:42 PM,1530544343141,2018-07-02 20:42:23
1576,114667266203281398517,8:30 Titwala slow train left from platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:42 PM,1530544378127,2018-07-02 20:42:58
1577,114667266203281398517,8:36 Thane slow train arrived on platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:43 PM,1530544395761,2018-07-02 20:43:15
1578,107371929167341898902,how to go kasara from kurla  (sent from Vidyavihar),A. K Vines,02 Jul 08:43 PM,1530544404391,2018-07-02 20:43:24
1579,107371929167341898902,please anyone can tell me (sent from Vidyavihar),A. K Vines,02 Jul 08:44 PM,1530544441647,2018-07-02 20:44:01
1580,113206846857530369202,just got a 9pm Dombivli now (sent from Lower Parel Stn.),Pritesh Khilnani,02 Jul 08:44 PM,1530544443341,2018-07-02 20:44:03
1581,114667266203281398517,8:40 Ambernath slow train shortly arriving on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:44 PM,1530544484039,2018-07-02 20:44:44
1582,105551371429089432202,area trains on time?,Arushi Telvekar,02 Jul 08:45 PM,1530544531622,2018-07-02 20:45:31
1583,115226434802854675059,Thane me kaisaehai,SANTOSH GAIKAR,02 Jul 08:47 PM,1530544650974,2018-07-02 20:47:30
1584,105899224736570390816,Train running timle or not,Rahul Mandal,02 Jul 08:47 PM,1530544669186,2018-07-02 20:47:49
1585,102745275569893715241,What is status o f train in central,ravi rmedival,02 Jul 08:48 PM,1530544682043,2018-07-02 20:48:02
1586,114667266203281398517,8:36 Thane slow train left from platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:48 PM,1530544689118,2018-07-02 20:48:09
1587,114667266203281398517,8:42 Kalyan fast train arrived on platform no 6 (sent from Cst Stn.),CST User,02 Jul 08:48 PM,1530544704902,2018-07-02 20:48:24
1588,116770016990499526667,8:35 titwala kaha hai (sent from Kalyan Stn.),Vrijesh Kumar Dhuriya,02 Jul 08:48 PM,1530544711629,2018-07-02 20:48:31
1589,114909008314517080269,trains are running properly (sent from Thane Stn.),Narendra Avaduta,02 Jul 08:48 PM,1530544737595,2018-07-02 20:48:57
1590,114667266203281398517,8:40 Ambernath slow train arrived on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:49 PM,1530544740026,2018-07-02 20:49:00
1591,106169659194408604134,trajan toward csmt is running or not ,A.b. shaikh,02 Jul 08:49 PM,1530544755427,2018-07-02 20:49:15
1592,105899224736570390816,Train timle or not,Rahul Mandal,02 Jul 08:49 PM,1530544798975,2018-07-02 20:49:58
1593,115226434802854675059,what is status of thane (sent from Thane),SANTOSH GAIKAR,02 Jul 08:50 PM,1530544800428,2018-07-02 20:50:00
1594,106169659194408604134,please answer anyone ,A.b. shaikh,02 Jul 08:50 PM,1530544801189,2018-07-02 20:50:01
1595,100362530899282037349,what is status of trains from cst (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:50 PM,1530544816712,2018-07-02 20:50:16
1596,114667266203281398517,8:42 Kalyan fast train left from platform no 6 (sent from Cst Stn.),CST User,02 Jul 08:50 PM,1530544824596,2018-07-02 20:50:24
1597,105899224736570390816,Fast Train late 5 to 7 min,Rahul Mandal,02 Jul 08:50 PM,1530544834640,2018-07-02 20:50:34
1598,100362530899282037349,ok (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:50 PM,1530544835469,2018-07-02 20:50:35
1599,103699709296245331388,whether fast trains from thane to cst are running on time? ,pinak suba,02 Jul 08:50 PM,1530544838725,2018-07-02 20:50:38
1600,115226434802854675059,CST is mostly ok (sent from Thane),SANTOSH GAIKAR,02 Jul 08:50 PM,1530544842109,2018-07-02 20:50:42
1601,114667266203281398517,8:48 Dombevli slow train shortly arriving on platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:50 PM,1530544849529,2018-07-02 20:50:49
1602,101462325155813744228,8.42 Cstm -kalyan train just start. (sent from Cst Stn.),Nilesh zarole,02 Jul 08:50 PM,1530544851455,2018-07-02 20:50:51
1603,100362530899282037349,khopoli and kasara (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:51 PM,1530544860712,2018-07-02 20:51:00
1604,100362530899282037349,?? (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:51 PM,1530544878157,2018-07-02 20:51:18
1605,114667266203281398517,8:50 kasara fast train shortly arriving on platform no 6 (sent from Cst Stn.),CST User,02 Jul 08:51 PM,1530544879599,2018-07-02 20:51:19
1606,100362530899282037349,khopoli (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:51 PM,1530544892825,2018-07-02 20:51:32
1607,114667266203281398517,8:40 Ambernath slow train left from platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:51 PM,1530544893344,2018-07-02 20:51:33
1608,117795109267493535665,ok thanks for letting me know if you have any questions or comments regarding the same day as well as the registered to receive (sent from Vidyavihar Stn.),Abdullah Khan,02 Jul 08:51 PM,1530544908205,2018-07-02 20:51:48
1609,100362530899282037349,what about khopoli (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:51 PM,1530544919845,2018-07-02 20:51:59
1610,116813887926052328520,any problem in between vile parle to dadar (sent from Vile Parle Stn.),ziya shaikh,02 Jul 08:52 PM,1530544925604,2018-07-02 20:52:05
1611,100362530899282037349,846 pm (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:52 PM,1530544930851,2018-07-02 20:52:10
1612,114667266203281398517,8:48 Dombevli slow train arrived on platform no 4 (sent from Cst Stn.),CST User,02 Jul 08:52 PM,1530544934415,2018-07-02 20:52:14
1613,114667266203281398517,8:52 Thane slow train shortly arriving on platform no 3 (sent from Cst Stn.),CST User,02 Jul 08:52 PM,1530544950340,2018-07-02 20:52:30
1614,100362530899282037349,846pm khopoli ? (sent from Ghatkopar Stn.),harish Adhyaru,02 Jul 08:52 PM,1530544952245,2018-07-02 20:52:32
1615,115022420571918716942,8.36 CST thane train status ?  (sent from Chinchpokli Stn.),Riha Marwah,02 Jul 08:52 PM,1530544954313,2018-07-02 20:52:34
1616,106077714553997141525,sultanpur ltt express ,Salauddin Khan,02 Jul 08:52 PM,1530544957461,2018-07-02 20:52:37
1617,106077714553997141525,sultanpur ltt express ,Salauddin Khan,02 Jul 08:52 PM,1530544958002,2018-07-02 20:52:38
1618,113774813350935989921,cst thne train status (sent from Lower Parel Stn.),Manmohan Ojtuwala,02 Jul 08:52 PM,1530544969258,2018-07-02 20:52:49
